Classification,Confidence,Relative Path,Item Name,File Type,File Size,Xcode Project,Target Membership,Build Phase,Project Ref Present,Physical File Present,Static Ref Count,Dynamic Risk,Ref Locations,Reason,Manual Check
PROTECTED OR REQUIRED,Protected,Pure Pets/DesignFiles/UIFieldsAndPicker/KafkaRefresh/UIKit/FootKit/KafkaRingIndicatorFooter.h,KafkaRingIndicatorFooter.h,source,451,Pure Pets.xcodeproj,None,None,Yes,Yes,3,No,Pure Pets/DesignFiles/UIFieldsAndPicker/KafkaRefresh/Configuration/UIScrollView+KafkaConfiguration.m:20; Pure Pets/DesignFiles/UIFieldsAndPicker/KafkaRefresh/Configuration/UIScrollView+KafkaConfiguration.m:86,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DesignFiles/UIFieldsAndPicker/KafkaRefresh/UIKit/HeadKit/KafkaArrowHeader.h,KafkaArrowHeader.h,source,604,Pure Pets.xcodeproj,None,None,Yes,Yes,3,No,Pure Pets/DesignFiles/UIFieldsAndPicker/KafkaRefresh/Configuration/UIScrollView+KafkaConfiguration.m:17; Pure Pets/DesignFiles/UIFieldsAndPicker/KafkaRefresh/Configuration/UIScrollView+KafkaConfiguration.m:53,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DesignFiles/UIFieldsAndPicker/KafkaRefresh/UIKit/HeadKit/KafkaNativeHeader.h,KafkaNativeHeader.h,source,558,Pure Pets.xcodeproj,None,None,Yes,Yes,3,No,Pure Pets/DesignFiles/UIFieldsAndPicker/KafkaRefresh/Configuration/UIScrollView+KafkaConfiguration.m:14; Pure Pets/DesignFiles/UIFieldsAndPicker/KafkaRefresh/Configuration/UIScrollView+KafkaConfiguration.m:33,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DesignFiles/UIFieldsAndPicker/KafkaRefresh/UIKit/HeadKit/KafkaReplicatorHeader.h,KafkaReplicatorHeader.h,source,483,Pure Pets.xcodeproj,None,None,Yes,Yes,5,No,Pure Pets/DesignFiles/UIFieldsAndPicker/KafkaRefresh/Configuration/UIScrollView+KafkaConfiguration.m:15; Pure Pets/DesignFiles/UIFieldsAndPicker/KafkaRefresh/Configuration/UIScrollView+KafkaConfiguration.m:44,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DesignFiles/UIFieldsAndPicker/KafkaRefresh/UIKit/HeadKit/KafkaRingIndicatorHeader.h,KafkaRingIndicatorHeader.h,source,451,Pure Pets.xcodeproj,None,None,Yes,Yes,3,No,Pure Pets/DesignFiles/UIFieldsAndPicker/KafkaRefresh/Configuration/UIScrollView+KafkaConfiguration.m:16; Pure Pets/DesignFiles/UIFieldsAndPicker/KafkaRefresh/Configuration/UIScrollView+KafkaConfiguration.m:49,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DesignFiles/UIFieldsAndPicker/KafkaRefresh/UIKit/LayerKit/KafkaAnimatableProtocol.h,KafkaAnimatableProtocol.h,source,355,Pure Pets.xcodeproj,None,None,Yes,Yes,8,No,Pure Pets/DesignFiles/UIFieldsAndPicker/KafkaRefresh/UIKit/LayerKit/KafkaArcLayer.h:12; Pure Pets/DesignFiles/UIFieldsAndPicker/KafkaRefresh/UIKit/LayerKit/KafkaArcLayer.h:14; Pure Pets/DesignFiles/UIFieldsAndPicker/KafkaRefresh/UIKit/LayerKit/KafkaArcLayer.h:12,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DesignFiles/UIFieldsAndPicker/KafkaRefresh/UIKit/LayerKit/KafkaArcLayer.h,KafkaArcLayer.h,source,452,Pure Pets.xcodeproj,None,None,Yes,Yes,8,No,Pure Pets/DesignFiles/UIFieldsAndPicker/KafkaRefresh/UIKit/FootKit/KafkaRingIndicatorFooter.h:12; Pure Pets/DesignFiles/UIFieldsAndPicker/KafkaRefresh/UIKit/FootKit/KafkaRingIndicatorFooter.h:16,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DesignFiles/UIFieldsAndPicker/KafkaRefresh/UIKit/LayerKit/KafkaReplicatorLayer.h,KafkaReplicatorLayer.h,source,887,Pure Pets.xcodeproj,None,None,Yes,Yes,8,No,Pure Pets/DesignFiles/UIFieldsAndPicker/KafkaRefresh/UIKit/FootKit/KafkaReplicatorFooter.h:12; Pure Pets/DesignFiles/UIFieldsAndPicker/KafkaRefresh/UIKit/FootKit/KafkaReplicatorFooter.h:16,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DesignFiles/UIFieldsAndPicker/LSLDatePickerDialog/LSLDatePickerDialog.h,LSLDatePickerDialog.h,source,3991,Pure Pets.xcodeproj,None,None,Yes,Yes,0,No,,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DesignFiles/UIFieldsAndPicker/LUNSegmentedControl/LUNGradientView.h,LUNGradientView.h,source,277,Pure Pets.xcodeproj,None,None,Yes,Yes,3,No,Pure Pets/DesignFiles/UIFieldsAndPicker/LUNSegmentedControl/LUNSegmentedControl.m:10; Pure Pets/DesignFiles/UIFieldsAndPicker/LUNSegmentedControl/LUNSegmentedControl.m:23,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DesignFiles/UIFieldsAndPicker/LUNSegmentedControl/LUNSegmentedControl.h,LUNSegmentedControl.h,source,11233,Pure Pets.xcodeproj,None,None,Yes,Yes,36,No,Pure Pets/MainApp/Helpers/SegmentedControlHelper.m:20; Pure Pets/MainApp/Helpers/SegmentedControlHelper.m:57; Pure Pets/MainApp/Helpers/SegmentedControlHelper.m:80,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DesignFiles/UIFieldsAndPicker/LUNSegmentedControl/UIView+LUNRemoveConstraints.h,UIView+LUNRemoveConstraints.h,source,597,Pure Pets.xcodeproj,None,None,Yes,Yes,0,No,,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DesignFiles/UIFieldsAndPicker/ODRefreshControl/ODRefreshControl.h,ODRefreshControl.h,source,1579,Pure Pets.xcodeproj,None,None,Yes,Yes,3,No,Pure Pets/BirdsCards/MainControllerFiles/MainController.m:1314; Pure Pets/BirdsCards/MainControllerFiles/MainControllerHelper.h:8,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DesignFiles/UIFieldsAndPicker/PGDatePicker/NSBundle+PGDatePicker.h,NSBundle+PGDatePicker.h,source,508,Pure Pets.xcodeproj,None,None,Yes,Yes,0,No,,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DesignFiles/UIFieldsAndPicker/PGDatePicker/NSDate+PGCategory.h,NSDate+PGCategory.h,source,1042,Pure Pets.xcodeproj,None,None,Yes,Yes,0,No,,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DesignFiles/UIFieldsAndPicker/PGDatePicker/PGDatePickManager.h,PGDatePickManager.h,source,1349,Pure Pets.xcodeproj,None,None,Yes,Yes,3,No,Pure Pets/MianData_Files/importantFiles.h:22; Pure Pets/BirdsCards/CoubleFiles/FirstEggVC.m:26,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DesignFiles/UIFieldsAndPicker/PGDatePicker/PGDatePickManagerHeaderView.h,PGDatePickManagerHeaderView.h,source,998,Pure Pets.xcodeproj,None,None,Yes,Yes,4,No,Pure Pets/DesignFiles/UIFieldsAndPicker/PGDatePicker/PGDatePickManager.m:9; Pure Pets/DesignFiles/UIFieldsAndPicker/PGDatePicker/PGDatePickManager.m:13,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DesignFiles/UIFieldsAndPicker/PGDatePicker/PGDatePicker+Common.h,PGDatePicker+Common.h,source,392,Pure Pets.xcodeproj,None,None,Yes,Yes,0,No,,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DesignFiles/UIFieldsAndPicker/PGDatePicker/PGDatePicker+Date.h,PGDatePicker+Date.h,source,373,Pure Pets.xcodeproj,None,None,Yes,Yes,0,No,,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DesignFiles/UIFieldsAndPicker/PGDatePicker/PGDatePicker+DateAndTime.h,PGDatePicker+DateAndTime.h,source,417,Pure Pets.xcodeproj,None,None,Yes,Yes,0,No,,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DesignFiles/UIFieldsAndPicker/PGDatePicker/PGDatePicker+DateHour.h,PGDatePicker+DateHour.h,source,399,Pure Pets.xcodeproj,None,None,Yes,Yes,0,No,,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DesignFiles/UIFieldsAndPicker/PGDatePicker/PGDatePicker+DateHourMinute.h,PGDatePicker+DateHourMinute.h,source,432,Pure Pets.xcodeproj,None,None,Yes,Yes,0,No,,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DesignFiles/UIFieldsAndPicker/PGDatePicker/PGDatePicker+DateHourMinuteSecond.h,PGDatePicker+DateHourMinuteSecond.h,source,462,Pure Pets.xcodeproj,None,None,Yes,Yes,0,No,,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DesignFiles/UIFieldsAndPicker/PGDatePicker/PGDatePicker+Logic.h,PGDatePicker+Logic.h,source,3636,Pure Pets.xcodeproj,None,None,Yes,Yes,0,No,,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DesignFiles/UIFieldsAndPicker/PGDatePicker/PGDatePicker+MinuteAndSecond.h,PGDatePicker+MinuteAndSecond.h,source,437,Pure Pets.xcodeproj,None,None,Yes,Yes,0,No,,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DesignFiles/UIFieldsAndPicker/PGDatePicker/PGDatePicker+MonthDay.h,PGDatePicker+MonthDay.h,source,401,Pure Pets.xcodeproj,None,None,Yes,Yes,0,No,,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DesignFiles/UIFieldsAndPicker/PGDatePicker/PGDatePicker+MonthDayHour.h,PGDatePicker+MonthDayHour.h,source,421,Pure Pets.xcodeproj,None,None,Yes,Yes,0,No,,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DesignFiles/UIFieldsAndPicker/PGDatePicker/PGDatePicker+MonthDayHourMinute.h,PGDatePicker+MonthDayHourMinute.h,source,451,Pure Pets.xcodeproj,None,None,Yes,Yes,0,No,,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DesignFiles/UIFieldsAndPicker/PGDatePicker/PGDatePicker+MonthDayHourMinuteSecond.h,PGDatePicker+MonthDayHourMinuteSecond.h,source,481,Pure Pets.xcodeproj,None,None,Yes,Yes,0,No,,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DesignFiles/UIFieldsAndPicker/PGDatePicker/PGDatePicker+Time.h,PGDatePicker+Time.h,source,382,Pure Pets.xcodeproj,None,None,Yes,Yes,0,No,,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DesignFiles/UIFieldsAndPicker/PGDatePicker/PGDatePicker+TimeAndSecond.h,PGDatePicker+TimeAndSecond.h,source,427,Pure Pets.xcodeproj,None,None,Yes,Yes,0,No,,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DesignFiles/UIFieldsAndPicker/PGDatePicker/PGDatePicker+Year.h,PGDatePicker+Year.h,source,315,Pure Pets.xcodeproj,None,None,Yes,Yes,0,No,,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DesignFiles/UIFieldsAndPicker/PGDatePicker/PGDatePicker+YearAndMonth.h,PGDatePicker+YearAndMonth.h,source,413,Pure Pets.xcodeproj,None,None,Yes,Yes,0,No,,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DesignFiles/UIFieldsAndPicker/PGDatePicker/PGDatePicker.h,PGDatePicker.h,source,3773,Pure Pets.xcodeproj,None,None,Yes,Yes,72,No,Pure Pets/BirdsCards/CoubleFiles/FirstEggVC.m:609; Pure Pets/BirdsCards/CoubleFiles/FirstEggVC.h:31; Pure Pets/BirdsCards/CoubleFiles/FirstEggVC.m:609,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DesignFiles/UIFieldsAndPicker/PGDatePicker/PGDatePickerHeader.h,PGDatePickerHeader.h,source,2708,Pure Pets.xcodeproj,None,None,Yes,Yes,0,No,,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DesignFiles/UIFieldsAndPicker/PGDatePicker/PGDatePickerView.h,PGDatePickerView.h,source,301,Pure Pets.xcodeproj,None,None,Yes,Yes,2,No,Pure Pets/DesignFiles/UIFieldsAndPicker/PGDatePicker/PGDatePicker.m:9; Pure Pets/DesignFiles/UIFieldsAndPicker/PGDatePicker/PGDatePicker.m:29,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DesignFiles/UIFieldsAndPicker/PGDatePicker/PGEnumeration.h,PGEnumeration.h,source,1350,Pure Pets.xcodeproj,None,None,Yes,Yes,0,No,,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DesignFiles/UIFieldsAndPicker/PGDatePicker/PGPickerColumnCell.h,PGPickerColumnCell.h,source,308,Pure Pets.xcodeproj,None,None,Yes,Yes,8,No,Pure Pets/DesignFiles/UIFieldsAndPicker/PGDatePicker/PGPickerColumnView.m:10; Pure Pets/DesignFiles/UIFieldsAndPicker/PGDatePicker/PGPickerColumnView.m:48,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DesignFiles/UIFieldsAndPicker/PGDatePicker/PGPickerColumnView.h,PGPickerColumnView.h,source,1779,Pure Pets.xcodeproj,None,None,Yes,Yes,26,No,Pure Pets/DesignFiles/UIFieldsAndPicker/PGDatePicker/PGPickerView.m:12; Pure Pets/DesignFiles/UIFieldsAndPicker/PGDatePicker/PGPickerView.m:419; Pure Pets/DesignFiles/UIFieldsAndPicker/PGDatePicker/PGPickerView.m:12,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DesignFiles/UIFieldsAndPicker/PGDatePicker/PGPickerTableView.h,PGPickerTableView.h,source,198,Pure Pets.xcodeproj,None,None,Yes,Yes,7,No,Pure Pets/DesignFiles/UIFieldsAndPicker/PGDatePicker/PGPickerColumnView.m:11; Pure Pets/DesignFiles/UIFieldsAndPicker/PGDatePicker/PGPickerColumnView.m:20,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DesignFiles/UIFieldsAndPicker/PGDatePicker/PGPickerView.h,PGPickerView.h,source,5575,Pure Pets.xcodeproj,None,None,Yes,Yes,29,No,Pure Pets/DesignFiles/UIFieldsAndPicker/PGDatePicker/PGDatePicker.m:482; Pure Pets/DesignFiles/UIFieldsAndPicker/PGDatePicker/PGDatePickerHeader.h:9; Pure Pets/DesignFiles/UIFieldsAndPicker/PGDatePicker/PGDatePicker.m:482,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DesignFiles/UIFieldsAndPicker/PGDatePicker/UIColor+PGHex.h,UIColor+PGHex.h,source,218,Pure Pets.xcodeproj,None,None,Yes,Yes,0,No,,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DesignFiles/UIFieldsAndPicker/PKYStepper/PKYStepper.h,PKYStepper.h,source,1879,Pure Pets.xcodeproj,None,None,Yes,Yes,18,No,Pure Pets/MainApp/Accessories/AccessFiles/AccessViewerVC.h:24; Pure Pets/DesignFiles/MostUsed/XLForm/XL/Cell/StepperFormCell.m:11; Pure Pets/MainApp/Accessories/AccessFiles/AccessViewerVC.h:24,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DesignFiles/UIFieldsAndPicker/PPInsetLabel.h,PPInsetLabel.h,source,581,Pure Pets.xcodeproj,None,None,Yes,Yes,67,No,Pure Pets/MainApp/Search Controllers/SearchResultCell.m:19; Pure Pets/MainApp/Search Controllers/SearchResultCell.m:53,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DesignFiles/UIFieldsAndPicker/PYSearch/NSBundle+PYSearchExtension.h,NSBundle+PYSearchExtension.h,source,611,Pure Pets.xcodeproj,None,None,Yes,Yes,0,No,,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DesignFiles/UIFieldsAndPicker/PYSearch/PYSearch.h,PYSearch.h,source,251,Pure Pets.xcodeproj,None,None,Yes,Yes,0,No,,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DesignFiles/UIFieldsAndPicker/PYSearch/PYSearchConst.h,PYSearchConst.h,source,1937,Pure Pets.xcodeproj,None,None,Yes,Yes,0,No,,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DesignFiles/UIFieldsAndPicker/PYSearch/PYSearchSuggestionViewController.h,PYSearchSuggestionViewController.h,source,1211,Pure Pets.xcodeproj,None,None,Yes,Yes,9,No,Pure Pets/DesignFiles/UIFieldsAndPicker/PYSearch/PYSearchViewController.m:15; Pure Pets/DesignFiles/UIFieldsAndPicker/PYSearch/PYSearchViewController.m:1184; Pure Pets/DesignFiles/UIFieldsAndPicker/PYSearch/PYSearchViewController.m:15,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DesignFiles/UIFieldsAndPicker/PYSearch/PYSearchViewController.h,PYSearchViewController.h,source,14475,Pure Pets.xcodeproj,None,None,Yes,Yes,3798,No,Pure Pets/MainApp/Search Controllers/AppSearchHelper.m:19; Pure Pets/MainApp/Search Controllers/AppSearchHelper.m:33; Pure Pets/AppManager.m:366,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DesignFiles/UIFieldsAndPicker/PYSearch/UIColor+PYSearchExtension.h,UIColor+PYSearchExtension.h,source,718,Pure Pets.xcodeproj,None,None,Yes,Yes,0,No,,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DesignFiles/UIFieldsAndPicker/PYSearch/UIView+PYSearchExtension.h,UIView+PYSearchExtension.h,source,569,Pure Pets.xcodeproj,None,None,Yes,Yes,0,No,,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DesignFiles/UIFieldsAndPicker/PopupPickerView.h,PopupPickerView.h,source,660,Pure Pets.xcodeproj,None,None,Yes,Yes,0,No,,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DesignFiles/UIFieldsAndPicker/PressButton.h,PressButton.h,source,355,Pure Pets.xcodeproj,None,None,Yes,Yes,10,No,Pure Pets/MianData_Files/BuyerCell.h:16; Pure Pets/MianData_Files/CardsCell.h:17,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DesignFiles/UIFieldsAndPicker/PulsingHalo/PulsingHalo.h,PulsingHalo.h,source,604,Pure Pets.xcodeproj,None,None,Yes,Yes,0,No,,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DesignFiles/UIFieldsAndPicker/PulsingHalo/PulsingHaloLayer.h,PulsingHaloLayer.h,source,1889,Pure Pets.xcodeproj,None,None,Yes,Yes,2,No,Pure Pets/DesignFiles/UIFieldsAndPicker/PulsingHalo/PulsingHalo.h:19; Pure Pets/DesignFiles/UIFieldsAndPicker/PulsingHalo/PulsingHalo.h:21,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DesignFiles/UIFieldsAndPicker/QuickSecurityCode/QuickSecurityCode/QuickSecurityCode.h,QuickSecurityCode.h,source,2927,Pure Pets.xcodeproj,None,None,Yes,Yes,7,No,Pure Pets/DesignFiles/UIFieldsAndPicker/QuickSecurityCode/QuickSecurityCode/UITextField+QuickSecurityCode.m:2; Pure Pets/DesignFiles/UIFieldsAndPicker/QuickSecurityCode/QuickSecurityCode/UITextField+QuickSecurityCode.m:3,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DesignFiles/UIFieldsAndPicker/QuickSecurityCode/QuickSecurityCode/UITextField+QuickSecurityCode.h,UITextField+QuickSecurityCode.h,source,526,Pure Pets.xcodeproj,None,None,Yes,Yes,6,No,Pure Pets/DesignFiles/UIFieldsAndPicker/QuickSecurityCode/QuickSecurityCode/QuickSecurityCode.m:75; Pure Pets/DesignFiles/UIFieldsAndPicker/QuickSecurityCode/QuickSecurityCode/UITextField+QuickSecurityCode.m:29; Pure Pets/DesignFiles/UIFieldsAndPicker/QuickSecurityCode/QuickSecurityCode/QuickSecurityCode.m:75,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DesignFiles/UIFieldsAndPicker/SKSplashView/SKSplashIcon.h,SKSplashIcon.h,source,1023,Pure Pets.xcodeproj,None,None,Yes,Yes,3,No,Pure Pets/DesignFiles/UIFieldsAndPicker/SKSplashView/SKSplashView.m:10; Pure Pets/DesignFiles/UIFieldsAndPicker/SKSplashView/SKSplashView.m:15,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DesignFiles/UIFieldsAndPicker/SKSplashView/SKSplashView.h,SKSplashView.h,source,1410,Pure Pets.xcodeproj,None,None,Yes,Yes,11,No,Pure Pets/DesignFiles/UIFieldsAndPicker/SKSplashView/SKSplashView.m:10; Pure Pets/DesignFiles/UIFieldsAndPicker/SKSplashView/SKSplashView.m:15; Pure Pets/DesignFiles/UIFieldsAndPicker/SKSplashView/SKSplashIcon.m:3,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DesignFiles/UIFieldsAndPicker/TTAnimationButton/CALayer+TTSpringAnimation.h,CALayer+TTSpringAnimation.h,source,613,Pure Pets.xcodeproj,None,None,Yes,Yes,0,No,,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DesignFiles/UIFieldsAndPicker/TTAnimationButton/TTAnimationButton.h,TTAnimationButton.h,source,825,Pure Pets.xcodeproj,None,None,Yes,Yes,2,No,Pure Pets/DesignFiles/UIFieldsAndPicker/TTAnimationButton/CALayer+TTSpringAnimation.m:3; Pure Pets/DesignFiles/UIFieldsAndPicker/TTAnimationButton/CALayer+TTSpringAnimation.h:3,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DesignFiles/UIFieldsAndPicker/TTGSnackbar/PrivacyInfo.xcprivacy,PrivacyInfo.xcprivacy,resource,571,Pure Pets.xcodeproj,Pure Pets,Resources,Yes,Yes,0,No,,Required configuration file,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DesignFiles/UIFieldsAndPicker/TTGSnackbar/TTGSnackbar.h,TTGSnackbar.h,source,286,Pure Pets.xcodeproj,None,None,Yes,Yes,0,No,,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DesignFiles/UIFieldsAndPicker/UIButton+PressAnimation.h,UIButton+PressAnimation.h,source,177,Pure Pets.xcodeproj,None,None,Yes,Yes,0,No,,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DesignFiles/UIFieldsAndPicker/UIButton.h,UIButton.h,source,373,Pure Pets.xcodeproj,None,None,Yes,Yes,0,No,,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DesignFiles/UIFieldsAndPicker/UISearchBar+FMAdd.h,UISearchBar+FMAdd.h,source,429,Pure Pets.xcodeproj,None,None,Yes,Yes,0,No,,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DesignFiles/UIFieldsAndPicker/Utils.h,Utils.h,source,868,Pure Pets.xcodeproj,None,None,Yes,Yes,4,No,Pure Pets/MainApp/NewChats/ChMessagingController.m:3242; Pure Pets/DesignFiles/UIFieldsAndPicker/FavoriteButton.m:396,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DesignFiles/UIFieldsAndPicker/ZMJTipViewClasses/ZMJTipView.h,ZMJTipView.h,source,6217,Pure Pets.xcodeproj,None,None,Yes,Yes,52,No,Pure Pets/MainApp/NewChats/helpers/SubHelpers/PPChatInputBarView.m:141; Pure Pets/MainApp/NewChats/helpers/SubHelpers/PPChatInputBarView.m:1030; Pure Pets/DesignFiles/UIFieldsAndPicker/ZMJTipViewClasses/ZMJTipView.m:97,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/EnumValues.h,EnumValues.h,source,15226,Pure Pets.xcodeproj,None,None,Yes,Yes,461,No,Pure Pets/MainApp/AdsViewer Files/ViewerVC.m:65; Pure Pets/MainApp/AdsViewer Files/ViewerVC.m:66; Pure Pets/MainApp/PAYMENTS/CartAndOrdersFiles/OrderHistoryViewController.m:19,Header file used via #import,None
